,date,state_code,county_code,state_name,county_name,co_polutant_level,no2_polutant_level,o3_polutant_level,pm10_polutant_level,pm25frm_polutant_level,pm25nfrm_polutant_level,so2_polutant_level
0,2020-12-01,1,73,Alabama,Jefferson,0.7742709078462144,,0.02667526653138924,15.97064275986989,,18.301271708723,4.3142266550299055
1,2020-12-02,1,73,Alabama,Jefferson,0.8780135925424839,,0.02689146625094993,29.289784584594074,,15.979640548665508,8.137373988587235
2,2020-12-03,1,73,Alabama,Jefferson,0.703236842252231,,0.027098590639655015,23.26941194659922,,14.081144316102618,8.696859911786476
3,2020-12-04,1,73,Alabama,Jefferson,0.7900119778346433,,0.02748155617597986,28.18167685548967,,18.638450165957323,10.554341970852057
4,2020-12-05,1,73,Alabama,Jefferson,0.9857032268432542,,0.0242501156293857,34.13388048666593,,17.086614930748084,14.869682567073795
5,2020-12-06,1,73,Alabama,Jefferson,0.864554687488118,,0.031536992953130005,24.066289496886654,,12.301422606865305,10.91262177987791
6,2020-12-07,1,73,Alabama,Jefferson,0.9903018809868689,,0.03506286163985922,26.139041415004726,,15.909879931787401,10.392480399559425
7,2020-12-08,1,73,Alabama,Jefferson,0.6854105174728338,,0.03496643634385066,24.188233604488076,,14.00004860777875,7.771087831145806
8,2020-12-09,1,73,Alabama,Jefferson,0.6887191452551082,,0.027147418161756295,33.47816924416699,,13.029375137984967,12.192819819974929
9,2020-12-10,1,73,Alabama,Jefferson,0.6752075025900393,,0.02446733522029859,36.46004304627539,,16.19887922157329,2.683293998957865
10,2020-12-11,1,73,Alabama,Jefferson,0.522804900435111,,0.02088695944204634,22.310656976220272,,10.027551366940916,-4.300404820594494
11,2020-12-12,1,73,Alabama,Jefferson,0.5625433389896348,,0.021052281611866563,28.56009416028553,,10.899552855490226,3.719840130457243
12,2020-12-13,1,73,Alabama,Jefferson,0.7705813714335967,,0.01821986164976787,19.051376224380903,,10.670480426998658,-0.675944456097703
13,2020-12-14,1,73,Alabama,Jefferson,0.28889010841816964,,0.005894919216032385,18.777906647627674,,10.140687606344102,0.515359356508803
14,2020-12-15,1,73,Alabama,Jefferson,0.3257723314070591,,0.0072757297950677285,15.6624056749814,,7.929633182368605,-5.450496304352377
15,2020-12-16,1,73,Alabama,Jefferson,0.4964884549868227,,0.014932831702921576,21.50468906284037,,5.192902119858658,9.152103183302643
16,2020-12-17,1,73,Alabama,Jefferson,0.5821640974829707,,0.019971255489404094,25.813563603503496,,10.073916145422219,-0.4337190820807493
17,2020-12-18,1,73,Alabama,Jefferson,0.7690713674665657,,0.024401921076551744,34.11749145712872,,14.834909649137282,-2.283055258391002
18,2020-12-19,1,73,Alabama,Jefferson,0.5032558828625393,,0.025046188704979544,23.767120048008408,,8.320391271726177,4.157005192384069
19,2020-12-20,1,73,Alabama,Jefferson,0.5643315524375874,,0.019408267313516345,19.702360477302676,,9.356176914330858,12.711119268555123
20,2020-12-21,1,73,Alabama,Jefferson,0.6109521860919354,,0.037008131162347566,21.774895598697924,,9.766864933701086,0.9927248744050274
21,2020-12-22,1,73,Alabama,Jefferson,0.5011040864342944,,0.030161915037621154,23.668504624093956,,8.543097044594088,6.1769539737178505
22,2020-12-23,1,73,Alabama,Jefferson,0.8424038865584333,,0.030425934491198015,28.60975339543009,,9.824441029645783,10.69484094011949
23,2020-12-24,1,73,Alabama,Jefferson,0.8450319126551333,,0.03046432566339545,27.799399465519485,,13.37971924165163,10.902037487515877
24,2020-12-25,1,73,Alabama,Jefferson,0.7473799127268659,,0.03511378496367039,32.80415466601356,,12.992487777903614,10.902634933251285
25,2020-12-26,1,73,Alabama,Jefferson,1.169876416482004,,0.030985051110745454,23.57425845197409,,13.402104968103501,8.133484331961931
26,2020-12-27,1,73,Alabama,Jefferson,1.0261820246728268,,0.03275320877553589,26.983590201575836,,15.547663022909166,11.264889143502018
27,2020-12-28,1,73,Alabama,Jefferson,0.576670721473379,,0.03147769246939551,19.611797597111888,,11.41393328939187,1.5597223001758493
28,2020-12-29,1,73,Alabama,Jefferson,0.7409029355274681,,0.022769931352637898,16.24794646606246,,10.592401159773354,0.8694783798258356
29,2020-12-30,1,73,Alabama,Jefferson,0.6169445656107382,,0.02613841263675863,21.833997508365442,,9.738538263395668,6.828627476230814
30,2020-12-31,1,73,Alabama,Jefferson,0.48105553512216015,,0.02849281187996444,17.51389686880927,,11.32213420743887,4.027152863024739
31,2020-12-01,4,13,Arizona,Maricopa,2.1535528115656515,50.58847480699862,0.032787363535043024,72.17885538902817,34.49851857499053,,1.716695861422707
32,2020-12-02,4,13,Arizona,Maricopa,2.2541581553570396,45.76493440722501,0.0425957580984202,-24.353027079833737,21.546010661320167,,8.36373154768934
33,2020-12-03,4,13,Arizona,Maricopa,1.9475001988936889,35.89422673224243,0.03551506912187746,43.57527855974706,20.651471476493924,,6.2186772448659084
34,2020-12-04,4,13,Arizona,Maricopa,2.408786271015959,29.943194171941926,0.0326873002394229,-56.81852854242811,21.42266982909001,,4.09034481473514
35,2020-12-05,4,13,Arizona,Maricopa,1.6280828851733284,21.281755493295464,0.04665933293695529,-30.12652616402272,9.277604258579402,,5.47447239369378
36,2020-12-06,4,13,Arizona,Maricopa,1.8648064548762795,35.572398246059564,0.052622023608058566,3.6915449146736137,31.075701402581558,,-0.01851305411982196
37,2020-12-07,4,13,Arizona,Maricopa,2.5653501677338575,34.715835279604846,0.06418396333551135,61.382780706825656,26.362584600952744,,2.539953724008946
38,2020-12-08,4,13,Arizona,Maricopa,2.072110428076247,23.87976856641579,0.052103380201411253,83.59397523623159,30.017053702130397,,5.499719014539977
39,2020-12-09,4,13,Arizona,Maricopa,1.2494475210096532,28.203936511861926,0.05619951456132932,83.04993837425252,11.989354941088266,,1.4772998506003319
40,2020-12-10,4,13,Arizona,Maricopa,1.9022952751029143,51.83198715410833,0.0689603595151988,63.74011115877556,21.601495418458114,,1.7101094303230724
41,2020-12-11,4,13,Arizona,Maricopa,2.6741691285327525,67.89548961231664,0.09043633247399385,84.47374179688359,43.54035470060444,,5.969249471227201
42,2020-12-12,4,13,Arizona,Maricopa,2.3170050251154777,50.08351849300534,0.09865868815118761,131.77767256227037,34.817658161559336,,3.2608837248111087
43,2020-12-13,4,13,Arizona,Maricopa,1.749727715423817,39.64735577372301,0.07696267124240419,121.75795459337132,4.577583655130724,,-1.461751986474809
44,2020-12-14,4,13,Arizona,Maricopa,1.9955362572198583,52.26597888438165,0.08491103504553715,98.54799706960785,26.812609691182644,,4.810003947032193
