state_code,state_name,county_code,county_name,Date,Weather
50,Vermont,3,Bennington,03-12-2021,Clouds
50,Vermont,3,Bennington,04-12-2021,Clouds
50,Vermont,3,Bennington,05-12-2021,Snow
50,Vermont,3,Bennington,06-12-2021,Rain
51,Virginia,59,Fairfax,29-11-2021,Snow
51,Virginia,59,Fairfax,02-12-2021,Clear
51,Virginia,59,Fairfax,03-12-2021,Clouds
51,Virginia,59,Fairfax,04-12-2021,Rain
51,Virginia,59,Fairfax,06-12-2021,Clouds
51,Virginia,59,Fairfax,29-11-2021,Clouds
51,Virginia,71,Giles,29-11-2021,Clear
51,Virginia,71,Giles,30-12-2021,Rain
51,Virginia,71,Giles,01-12-2021,Clouds
51,Virginia,71,Giles,02-12-2021,Clear
51,Virginia,71,Giles,03-12-2021,Clouds
51,Virginia,71,Giles,04-12-2021,Rain
51,Virginia,71,Giles,05-12-2021,Rain
51,Virginia,71,Giles,06-12-2021,Rain
51,Virginia,113,Madison,29-11-2021,Snow
51,Virginia,113,Madison,30-12-2021,Clouds
51,Virginia,113,Madison,01-12-2021,Clouds
51,Virginia,113,Madison,02-12-2021,Clear
51,Virginia,113,Madison,03-12-2021,Clouds
51,Virginia,113,Madison,04-12-2021,Rain
51,Virginia,113,Madison,05-12-2021,Rain
51,Virginia,113,Madison,06-12-2021,Clouds
51,Virginia,147,Prince Edward,29-11-2021,Clouds
51,Virginia,147,Prince Edward,30-12-2021,Clouds
51,Virginia,147,Prince Edward,01-12-2021,Clouds
51,Virginia,147,Prince Edward,02-12-2021,Clouds
51,Virginia,147,Prince Edward,03-12-2021,Clouds
51,Virginia,147,Prince Edward,04-12-2021,Clouds
51,Virginia,147,Prince Edward,05-12-2021,Rain
51,Virginia,147,Prince Edward,06-12-2021,Clouds
53,Washington,53,Pierce,02-12-2021,Rain
53,Washington,53,Pierce,04-12-2021,Snow
53,Washington,53,Pierce,02-12-2021,Snow
54,West Virginia,21,Gilmer,29-11-2021,Snow
54,West Virginia,21,Gilmer,30-12-2021,Rain
54,West Virginia,21,Gilmer,01-12-2021,Rain
54,West Virginia,21,Gilmer,02-12-2021,Clouds
54,West Virginia,21,Gilmer,03-12-2021,Rain
54,West Virginia,21,Gilmer,04-12-2021,Rain
54,West Virginia,21,Gilmer,05-12-2021,Rain
54,West Virginia,21,Gilmer,06-12-2021,Rain
54,West Virginia,93,Tucker,29-11-2021,Snow
54,West Virginia,93,Tucker,30-12-2021,Rain
54,West Virginia,93,Tucker,01-12-2021,Rain
54,West Virginia,93,Tucker,02-12-2021,Clouds
54,West Virginia,93,Tucker,03-12-2021,Rain
54,West Virginia,93,Tucker,04-12-2021,Rain
54,West Virginia,93,Tucker,05-12-2021,Rain
54,West Virginia,93,Tucker,06-12-2021,Rain
55,Wisconsin,3,Ashland,29-11-2021,Snow
55,Wisconsin,3,Ashland,30-12-2021,Clouds
55,Wisconsin,3,Ashland,01-12-2021,Snow
55,Wisconsin,3,Ashland,02-12-2021,Clouds
55,Wisconsin,3,Ashland,03-12-2021,Snow
55,Wisconsin,3,Ashland,04-12-2021,Snow
55,Wisconsin,3,Ashland,05-12-2021,Clouds
55,Wisconsin,3,Ashland,06-12-2021,Snow
55,Wisconsin,119,Taylor,29-11-2021,Snow
55,Wisconsin,119,Taylor,30-12-2021,Clouds
55,Wisconsin,119,Taylor,01-12-2021,Snow
55,Wisconsin,119,Taylor,02-12-2021,Clouds
55,Wisconsin,119,Taylor,03-12-2021,Snow
55,Wisconsin,119,Taylor,04-12-2021,Snow
55,Wisconsin,119,Taylor,05-12-2021,Snow
55,Wisconsin,119,Taylor,06-12-2021,Snow
56,Wyoming,1,Albany,30-12-2021,Snow
56,Wyoming,1,Albany,02-12-2021,Clear
56,Wyoming,1,Albany,05-12-2021,Snow
72,Puerto Rico,77,Juncos,29-11-2021,Rain
72,Puerto Rico,77,Juncos,30-12-2021,Rain
72,Puerto Rico,77,Juncos,01-12-2021,Rain
72,Puerto Rico,77,Juncos,02-12-2021,Rain
72,Puerto Rico,77,Juncos,03-12-2021,Rain
72,Puerto Rico,77,Juncos,04-12-2021,Rain
72,Puerto Rico,77,Juncos,05-12-2021,Rain
72,Puerto Rico,77,Juncos,06-12-2021,Rain
6,California,93,Siskiyou,29-11-2021,Clouds
6,California,93,Siskiyou,30-12-2021,Clear
6,California,93,Siskiyou,01-12-2021,Clear
6,California,93,Siskiyou,02-12-2021,Clear
6,California,93,Siskiyou,03-12-2021,Clouds
6,California,93,Siskiyou,04-12-2021,Clouds
6,California,93,Siskiyou,05-12-2021,Rain
6,California,93,Siskiyou,06-12-2021,Rain
12,Florida,99,Palm Beach,04-12-2021,Clouds
12,Florida,99,Palm Beach,06-12-2021,Clouds
23,Maine,19,Penobscot,01-12-2021,Snow
47,Tennessee,41,DeKalb,29-11-2021,Clouds
47,Tennessee,41,DeKalb,30-12-2021,Clear
47,Tennessee,41,DeKalb,01-12-2021,Rain
47,Tennessee,41,DeKalb,02-12-2021,Clear
47,Tennessee,41,DeKalb,03-12-2021,Clouds
47,Tennessee,41,DeKalb,04-12-2021,Clouds
47,Tennessee,41,DeKalb,05-12-2021,Rain
47,Tennessee,41,DeKalb,06-12-2021,Rain
40,Oklahoma,113,Osage,29-11-2021,Clear
40,Oklahoma,113,Osage,30-12-2021,Clear
40,Oklahoma,113,Osage,01-12-2021,Clear
40,Oklahoma,113,Osage,02-12-2021,Clear
40,Oklahoma,113,Osage,03-12-2021,Clouds
40,Oklahoma,113,Osage,04-12-2021,Rain
40,Oklahoma,113,Osage,05-12-2021,Clear
40,Oklahoma,113,Osage,06-12-2021,Clouds
12,Florida,81,Manatee,30-12-2021,Clear
40,Oklahoma,89,McCurtain,29-11-2021,Clear
40,Oklahoma,89,McCurtain,30-12-2021,Clear
40,Oklahoma,89,McCurtain,01-12-2021,Clear
40,Oklahoma,89,McCurtain,02-12-2021,Clouds
40,Oklahoma,89,McCurtain,03-12-2021,Rain
40,Oklahoma,89,McCurtain,04-12-2021,Rain
40,Oklahoma,89,McCurtain,05-12-2021,Clouds
40,Oklahoma,89,McCurtain,06-12-2021,Clear
23,Maine,17,Oxford,29-11-2021,Clouds
23,Maine,17,Oxford,30-12-2021,Clouds
23,Maine,17,Oxford,01-12-2021,Snow
23,Maine,17,Oxford,02-12-2021,Rain
23,Maine,17,Oxford,03-12-2021,Clear
23,Maine,17,Oxford,04-12-2021,Clouds
23,Maine,17,Oxford,05-12-2021,Snow
23,Maine,17,Oxford,06-12-2021,Snow
34,New Jersey,25,Monmouth,29-11-2021,Clouds
34,New Jersey,25,Monmouth,30-12-2021,Rain
34,New Jersey,25,Monmouth,02-12-2021,Clouds
34,New Jersey,25,Monmouth,04-12-2021,Rain
34,New Jersey,25,Monmouth,06-12-2021,Clouds
34,New Jersey,29,Ocean,29-11-2021,Clouds
34,New Jersey,29,Ocean,30-12-2021,Rain
34,New Jersey,29,Ocean,01-12-2021,Rain
34,New Jersey,29,Ocean,02-12-2021,Clouds
34,New Jersey,29,Ocean,03-12-2021,Clouds
34,New Jersey,29,Ocean,04-12-2021,Rain
34,New Jersey,29,Ocean,05-12-2021,Rain
34,New Jersey,29,Ocean,06-12-2021,Clouds
23,Maine,5,Cumberland,29-11-2021,Clear
23,Maine,5,Cumberland,30-12-2021,Clouds
23,Maine,5,Cumberland,01-12-2021,Rain
23,Maine,5,Cumberland,03-12-2021,Clear
23,Maine,5,Cumberland,04-12-2021,Clouds
23,Maine,5,Cumberland,05-12-2021,Rain
23,Maine,5,Cumberland,06-12-2021,Clouds
34,New Jersey,31,Passaic,29-11-2021,Clouds
34,New Jersey,31,Passaic,30-12-2021,Rain
34,New Jersey,31,Passaic,01-12-2021,Rain
34,New Jersey,31,Passaic,02-12-2021,Rain
34,New Jersey,31,Passaic,03-12-2021,Clouds
34,New Jersey,31,Passaic,04-12-2021,Snow
34,New Jersey,31,Passaic,05-12-2021,Rain
34,New Jersey,31,Passaic,06-12-2021,Clouds
40,Oklahoma,21,Cherokee,29-11-2021,Clear
40,Oklahoma,21,Cherokee,30-12-2021,Clear
40,Oklahoma,21,Cherokee,01-12-2021,Clear
40,Oklahoma,21,Cherokee,02-12-2021,Clear
40,Oklahoma,21,Cherokee,03-12-2021,Rain
40,Oklahoma,21,Cherokee,04-12-2021,Rain
40,Oklahoma,21,Cherokee,05-12-2021,Rain
40,Oklahoma,21,Cherokee,06-12-2021,Clouds
40,Oklahoma,71,Kay,29-11-2021,Clear
40,Oklahoma,71,Kay,30-12-2021,Clouds
40,Oklahoma,71,Kay,01-12-2021,Clear
40,Oklahoma,71,Kay,02-12-2021,Clear
40,Oklahoma,71,Kay,03-12-2021,Clouds
40,Oklahoma,71,Kay,04-12-2021,Rain
40,Oklahoma,71,Kay,05-12-2021,Clear
40,Oklahoma,71,Kay,06-12-2021,Clouds
40,Oklahoma,115,Ottawa,29-11-2021,Clear
40,Oklahoma,115,Ottawa,30-12-2021,Clouds
40,Oklahoma,115,Ottawa,01-12-2021,Clear
40,Oklahoma,115,Ottawa,02-12-2021,Clear
40,Oklahoma,115,Ottawa,03-12-2021,Rain
40,Oklahoma,115,Ottawa,04-12-2021,Rain
40,Oklahoma,115,Ottawa,05-12-2021,Rain
40,Oklahoma,115,Ottawa,06-12-2021,Clouds
40,Oklahoma,135,Sequoyah,06-12-2021,Clouds
40,Oklahoma,85,Love,29-11-2021,Clear
40,Oklahoma,85,Love,30-12-2021,Clouds
40,Oklahoma,85,Love,01-12-2021,Clear
40,Oklahoma,85,Love,02-12-2021,Clouds
40,Oklahoma,85,Love,03-12-2021,Clouds
40,Oklahoma,85,Love,04-12-2021,Rain
40,Oklahoma,85,Love,05-12-2021,Clouds
40,Oklahoma,85,Love,06-12-2021,Clear
56,Wyoming,3,Big Horn,29-11-2021,Clouds
56,Wyoming,3,Big Horn,01-12-2021,Clear
56,Wyoming,3,Big Horn,04-12-2021,Clouds
56,Wyoming,3,Big Horn,05-12-2021,Rain
40,Oklahoma,81,Lincoln,29-11-2021,Clear
40,Oklahoma,81,Lincoln,30-12-2021,Clear
40,Oklahoma,81,Lincoln,01-12-2021,Clear
40,Oklahoma,81,Lincoln,02-12-2021,Clear
40,Oklahoma,81,Lincoln,03-12-2021,Clouds
40,Oklahoma,81,Lincoln,04-12-2021,Rain
40,Oklahoma,81,Lincoln,05-12-2021,Clear
40,Oklahoma,81,Lincoln,06-12-2021,Clouds
1,Alabama,33,Colbert,29-11-2021,Clear
1,Alabama,33,Colbert,30-12-2021,Clear
1,Alabama,33,Colbert,01-12-2021,Clouds
1,Alabama,33,Colbert,02-12-2021,Clear
1,Alabama,33,Colbert,03-12-2021,Clouds
1,Alabama,33,Colbert,04-12-2021,Clouds
1,Alabama,33,Colbert,05-12-2021,Rain
1,Alabama,33,Colbert,06-12-2021,Rain
1,Alabama,55,Etowah,29-11-2021,Clear
1,Alabama,55,Etowah,30-12-2021,Clear
1,Alabama,55,Etowah,01-12-2021,Clouds
1,Alabama,55,Etowah,02-12-2021,Clear
1,Alabama,55,Etowah,03-12-2021,Clouds
1,Alabama,55,Etowah,04-12-2021,Clouds
1,Alabama,55,Etowah,05-12-2021,Rain
1,Alabama,55,Etowah,06-12-2021,Rain
1,Alabama,69,Houston,29-11-2021,Clear
1,Alabama,69,Houston,30-12-2021,Clear
1,Alabama,69,Houston,01-12-2021,Clouds
1,Alabama,69,Houston,02-12-2021,Clear
1,Alabama,69,Houston,03-12-2021,Clouds
1,Alabama,69,Houston,04-12-2021,Clouds
1,Alabama,69,Houston,05-12-2021,Clear
1,Alabama,69,Houston,06-12-2021,Rain
1,Alabama,89,Madison,29-11-2021,Clear
1,Alabama,89,Madison,30-12-2021,Clear
1,Alabama,89,Madison,01-12-2021,Clouds
1,Alabama,89,Madison,02-12-2021,Clear
1,Alabama,89,Madison,03-12-2021,Clouds
1,Alabama,89,Madison,04-12-2021,Clouds
1,Alabama,89,Madison,05-12-2021,Rain
1,Alabama,89,Madison,06-12-2021,Rain
1,Alabama,97,Mobile,29-11-2021,Clear
1,Alabama,97,Mobile,30-12-2021,Clear
1,Alabama,97,Mobile,01-12-2021,Clouds
1,Alabama,97,Mobile,02-12-2021,Clear
1,Alabama,97,Mobile,03-12-2021,Clouds
1,Alabama,97,Mobile,04-12-2021,Clouds
1,Alabama,97,Mobile,05-12-2021,Clouds
1,Alabama,97,Mobile,06-12-2021,Rain
1,Alabama,97,Mobile,05-12-2021,Rain
1,Alabama,101,Montgomery,29-11-2021,Clear
1,Alabama,101,Montgomery,30-12-2021,Clear
1,Alabama,101,Montgomery,01-12-2021,Clear
1,Alabama,101,Montgomery,02-12-2021,Clear
1,Alabama,101,Montgomery,03-12-2021,Clouds
1,Alabama,101,Montgomery,04-12-2021,Clouds
1,Alabama,101,Montgomery,05-12-2021,Clouds
1,Alabama,101,Montgomery,06-12-2021,Rain
1,Alabama,103,Morgan,29-11-2021,Clear
1,Alabama,103,Morgan,30-12-2021,Clear
1,Alabama,103,Morgan,01-12-2021,Clouds
1,Alabama,103,Morgan,02-12-2021,Clear
1,Alabama,103,Morgan,03-12-2021,Clouds
1,Alabama,103,Morgan,04-12-2021,Clouds
1,Alabama,103,Morgan,05-12-2021,Rain
1,Alabama,103,Morgan,06-12-2021,Rain
1,Alabama,113,Russell,29-11-2021,Clear
1,Alabama,113,Russell,30-12-2021,Clear
1,Alabama,113,Russell,01-12-2021,Clear
1,Alabama,113,Russell,02-12-2021,Clouds
1,Alabama,113,Russell,03-12-2021,Clouds
1,Alabama,113,Russell,04-12-2021,Clouds
1,Alabama,113,Russell,05-12-2021,Rain
1,Alabama,113,Russell,06-12-2021,Clouds
1,Alabama,117,Shelby,29-11-2021,Clear
1,Alabama,117,Shelby,30-12-2021,Clear
1,Alabama,117,Shelby,01-12-2021,Clear
1,Alabama,117,Shelby,02-12-2021,Clear
1,Alabama,117,Shelby,03-12-2021,Clouds
1,Alabama,117,Shelby,04-12-2021,Clouds
1,Alabama,117,Shelby,05-12-2021,Rain
1,Alabama,117,Shelby,06-12-2021,Rain
1,Alabama,119,Sumter,29-11-2021,Clear
1,Alabama,119,Sumter,30-12-2021,Clear
1,Alabama,119,Sumter,01-12-2021,Clear
1,Alabama,119,Sumter,02-12-2021,Clear
1,Alabama,119,Sumter,03-12-2021,Clouds
1,Alabama,119,Sumter,04-12-2021,Clouds
1,Alabama,119,Sumter,05-12-2021,Rain
1,Alabama,119,Sumter,06-12-2021,Rain
1,Alabama,125,Tuscaloosa,29-11-2021,Clear
1,Alabama,125,Tuscaloosa,30-12-2021,Clear
1,Alabama,125,Tuscaloosa,01-12-2021,Clear
1,Alabama,125,Tuscaloosa,02-12-2021,Clear
1,Alabama,125,Tuscaloosa,03-12-2021,Clouds
1,Alabama,125,Tuscaloosa,04-12-2021,Clouds
1,Alabama,125,Tuscaloosa,05-12-2021,Rain
1,Alabama,125,Tuscaloosa,06-12-2021,Rain
13,Georgia,21,Bibb,29-11-2021,Clear
13,Georgia,21,Bibb,30-12-2021,Clouds
13,Georgia,21,Bibb,01-12-2021,Clear
13,Georgia,21,Bibb,02-12-2021,Clouds
13,Georgia,21,Bibb,03-12-2021,Clouds
13,Georgia,21,Bibb,04-12-2021,Clouds
13,Georgia,21,Bibb,05-12-2021,Rain
13,Georgia,21,Bibb,06-12-2021,Clouds
13,Georgia,51,Chatham,29-11-2021,Clear
13,Georgia,51,Chatham,30-12-2021,Clouds
13,Georgia,51,Chatham,01-12-2021,Clear
13,Georgia,51,Chatham,02-12-2021,Clear
13,Georgia,51,Chatham,03-12-2021,Clouds
13,Georgia,51,Chatham,04-12-2021,Clouds
13,Georgia,51,Chatham,05-12-2021,Clouds
13,Georgia,51,Chatham,06-12-2021,Clouds
13,Georgia,55,Chattooga,29-11-2021,Clear
13,Georgia,55,Chattooga,30-12-2021,Clouds
13,Georgia,55,Chattooga,01-12-2021,Clear
13,Georgia,55,Chattooga,02-12-2021,Clouds
13,Georgia,55,Chattooga,03-12-2021,Clouds
13,Georgia,55,Chattooga,04-12-2021,Rain
13,Georgia,55,Chattooga,05-12-2021,Rain
13,Georgia,55,Chattooga,06-12-2021,Rain
13,Georgia,59,Clarke,29-11-2021,Clear
13,Georgia,59,Clarke,30-12-2021,Clear
13,Georgia,59,Clarke,01-12-2021,Clear
13,Georgia,59,Clarke,02-12-2021,Clouds
13,Georgia,59,Clarke,03-12-2021,Clouds
13,Georgia,59,Clarke,04-12-2021,Clouds
13,Georgia,59,Clarke,05-12-2021,Rain
13,Georgia,59,Clarke,06-12-2021,Rain
13,Georgia,67,Cobb,29-11-2021,Clear
13,Georgia,67,Cobb,30-12-2021,Clear
13,Georgia,67,Cobb,01-12-2021,Clear
13,Georgia,67,Cobb,02-12-2021,Clouds
13,Georgia,67,Cobb,03-12-2021,Clouds
13,Georgia,67,Cobb,04-12-2021,Rain
13,Georgia,67,Cobb,05-12-2021,Rain
13,Georgia,67,Cobb,06-12-2021,Rain
13,Georgia,73,Columbia,29-11-2021,Clear
13,Georgia,73,Columbia,30-12-2021,Clouds
13,Georgia,73,Columbia,01-12-2021,Clear
13,Georgia,73,Columbia,02-12-2021,Clouds
13,Georgia,73,Columbia,03-12-2021,Clouds
13,Georgia,73,Columbia,04-12-2021,Clouds
13,Georgia,73,Columbia,05-12-2021,Rain
13,Georgia,73,Columbia,06-12-2021,Clouds
13,Georgia,77,Coweta,29-11-2021,Clear
13,Georgia,77,Coweta,30-12-2021,Clear
13,Georgia,77,Coweta,01-12-2021,Clear
13,Georgia,77,Coweta,02-12-2021,Clouds
13,Georgia,77,Coweta,03-12-2021,Clouds
13,Georgia,77,Coweta,04-12-2021,Clouds
13,Georgia,77,Coweta,05-12-2021,Rain
13,Georgia,77,Coweta,06-12-2021,Rain
13,Georgia,85,Dawson,29-11-2021,Clear
13,Georgia,85,Dawson,30-12-2021,Clouds
13,Georgia,85,Dawson,01-12-2021,Clear
13,Georgia,85,Dawson,02-12-2021,Clouds
13,Georgia,85,Dawson,03-12-2021,Clouds
13,Georgia,85,Dawson,04-12-2021,Clouds
13,Georgia,85,Dawson,05-12-2021,Rain
13,Georgia,85,Dawson,06-12-2021,Rain
13,Georgia,97,Douglas,29-11-2021,Clear
13,Georgia,97,Douglas,30-12-2021,Clear
13,Georgia,97,Douglas,01-12-2021,Clear
13,Georgia,97,Douglas,02-12-2021,Clouds
13,Georgia,97,Douglas,03-12-2021,Clouds
13,Georgia,97,Douglas,04-12-2021,Clouds
13,Georgia,97,Douglas,05-12-2021,Rain
13,Georgia,97,Douglas,06-12-2021,Rain
13,Georgia,121,Fulton,29-11-2021,Clear
13,Georgia,121,Fulton,02-12-2021,Clouds
13,Georgia,121,Fulton,05-12-2021,Rain
13,Georgia,127,Glynn,29-11-2021,Clear
13,Georgia,127,Glynn,30-12-2021,Clouds
13,Georgia,127,Glynn,01-12-2021,Clear
13,Georgia,127,Glynn,02-12-2021,Clouds
13,Georgia,127,Glynn,03-12-2021,Clouds
13,Georgia,127,Glynn,04-12-2021,Clear
13,Georgia,127,Glynn,05-12-2021,Clouds
13,Georgia,127,Glynn,06-12-2021,Clouds
13,Georgia,135,Gwinnett,29-11-2021,Clear
13,Georgia,135,Gwinnett,30-12-2021,Clear
13,Georgia,135,Gwinnett,01-12-2021,Clear
13,Georgia,135,Gwinnett,02-12-2021,Clouds
13,Georgia,135,Gwinnett,03-12-2021,Clouds
13,Georgia,135,Gwinnett,04-12-2021,Clouds
13,Georgia,135,Gwinnett,05-12-2021,Rain
13,Georgia,135,Gwinnett,06-12-2021,Rain
13,Georgia,151,Henry,29-11-2021,Clear
13,Georgia,151,Henry,30-12-2021,Clear
13,Georgia,151,Henry,01-12-2021,Clear
13,Georgia,151,Henry,02-12-2021,Clouds
13,Georgia,151,Henry,03-12-2021,Clouds
13,Georgia,151,Henry,04-12-2021,Clouds
13,Georgia,151,Henry,05-12-2021,Rain
13,Georgia,151,Henry,06-12-2021,Clouds
13,Georgia,213,Murray,29-11-2021,Clear
13,Georgia,213,Murray,30-12-2021,Clouds
13,Georgia,213,Murray,01-12-2021,Clear
13,Georgia,213,Murray,02-12-2021,Clouds
13,Georgia,213,Murray,03-12-2021,Clouds
13,Georgia,213,Murray,04-12-2021,Rain
13,Georgia,213,Murray,05-12-2021,Rain
13,Georgia,213,Murray,06-12-2021,Rain
13,Georgia,215,Muscogee,29-11-2021,Clear
13,Georgia,215,Muscogee,30-12-2021,Clear
13,Georgia,215,Muscogee,01-12-2021,Clear
13,Georgia,215,Muscogee,02-12-2021,Clouds
13,Georgia,215,Muscogee,03-12-2021,Clouds
13,Georgia,215,Muscogee,04-12-2021,Clouds
13,Georgia,215,Muscogee,05-12-2021,Rain
13,Georgia,215,Muscogee,06-12-2021,Clouds
13,Georgia,245,Richmond,29-11-2021,Clear
13,Georgia,245,Richmond,30-12-2021,Clouds
13,Georgia,245,Richmond,01-12-2021,Clear
13,Georgia,245,Richmond,02-12-2021,Clouds
13,Georgia,245,Richmond,03-12-2021,Clouds
13,Georgia,245,Richmond,04-12-2021,Clouds
13,Georgia,245,Richmond,05-12-2021,Rain
13,Georgia,245,Richmond,06-12-2021,Clouds
13,Georgia,261,Sumter,29-11-2021,Clear
13,Georgia,261,Sumter,30-12-2021,Clouds
13,Georgia,261,Sumter,01-12-2021,Clear
13,Georgia,261,Sumter,02-12-2021,Clouds
13,Georgia,261,Sumter,03-12-2021,Clouds
13,Georgia,261,Sumter,04-12-2021,Clouds
13,Georgia,261,Sumter,05-12-2021,Rain
13,Georgia,261,Sumter,06-12-2021,Clouds
17,Illinois,83,Jersey,29-11-2021,Clouds
17,Illinois,83,Jersey,30-12-2021,Rain
17,Illinois,83,Jersey,01-12-2021,Rain
17,Illinois,83,Jersey,02-12-2021,Clouds
17,Illinois,83,Jersey,03-12-2021,Clear
17,Illinois,83,Jersey,04-12-2021,Clouds
17,Illinois,83,Jersey,05-12-2021,Rain
17,Illinois,83,Jersey,06-12-2021,Clouds
21,Kentucky,13,Bell,29-11-2021,Clear
21,Kentucky,13,Bell,30-12-2021,Rain
21,Kentucky,13,Bell,01-12-2021,Clouds
21,Kentucky,13,Bell,02-12-2021,Clear
21,Kentucky,13,Bell,03-12-2021,Clouds
21,Kentucky,13,Bell,04-12-2021,Rain
21,Kentucky,13,Bell,05-12-2021,Rain
21,Kentucky,13,Bell,06-12-2021,Rain
21,Kentucky,15,Boone,29-11-2021,Clouds
21,Kentucky,15,Boone,30-12-2021,Rain
21,Kentucky,15,Boone,01-12-2021,Clouds
21,Kentucky,15,Boone,02-12-2021,Clear
21,Kentucky,15,Boone,03-12-2021,Rain
21,Kentucky,15,Boone,04-12-2021,Rain
21,Kentucky,15,Boone,05-12-2021,Rain
21,Kentucky,15,Boone,06-12-2021,Rain
21,Kentucky,29,Bullitt,29-11-2021,Clouds
21,Kentucky,29,Bullitt,30-12-2021,Rain
21,Kentucky,29,Bullitt,01-12-2021,Clouds
21,Kentucky,29,Bullitt,02-12-2021,Clear
21,Kentucky,29,Bullitt,03-12-2021,Rain
21,Kentucky,29,Bullitt,04-12-2021,Rain
21,Kentucky,29,Bullitt,05-12-2021,Rain
21,Kentucky,29,Bullitt,06-12-2021,Rain
21,Kentucky,43,Carter,29-11-2021,Clouds
21,Kentucky,43,Carter,30-12-2021,Rain
21,Kentucky,43,Carter,01-12-2021,Clouds
21,Kentucky,43,Carter,02-12-2021,Clear
21,Kentucky,43,Carter,03-12-2021,Rain
21,Kentucky,43,Carter,04-12-2021,Rain
21,Kentucky,43,Carter,05-12-2021,Rain
21,Kentucky,43,Carter,06-12-2021,Rain
21,Kentucky,47,Christian,29-11-2021,Clear
21,Kentucky,47,Christian,30-12-2021,Clouds
21,Kentucky,47,Christian,01-12-2021,Rain
21,Kentucky,47,Christian,02-12-2021,Clear
21,Kentucky,47,Christian,03-12-2021,Clouds
21,Kentucky,47,Christian,04-12-2021,Rain
21,Kentucky,47,Christian,05-12-2021,Rain
21,Kentucky,47,Christian,06-12-2021,Rain
21,Kentucky,89,Greenup,29-11-2021,Clouds
21,Kentucky,89,Greenup,30-12-2021,Rain
21,Kentucky,89,Greenup,01-12-2021,Clouds
21,Kentucky,89,Greenup,02-12-2021,Clear
21,Kentucky,89,Greenup,03-12-2021,Rain
21,Kentucky,89,Greenup,04-12-2021,Rain
21,Kentucky,89,Greenup,05-12-2021,Rain
21,Kentucky,89,Greenup,06-12-2021,Rain
21,Kentucky,91,Hancock,29-11-2021,Clouds
21,Kentucky,91,Hancock,30-12-2021,Clouds
21,Kentucky,91,Hancock,01-12-2021,Rain
21,Kentucky,91,Hancock,02-12-2021,Clouds
21,Kentucky,91,Hancock,03-12-2021,Clouds
21,Kentucky,91,Hancock,04-12-2021,Rain
21,Kentucky,91,Hancock,05-12-2021,Rain
21,Kentucky,91,Hancock,06-12-2021,Rain
21,Kentucky,93,Hardin,29-11-2021,Clouds
21,Kentucky,93,Hardin,30-12-2021,Rain
21,Kentucky,93,Hardin,01-12-2021,Clouds
21,Kentucky,93,Hardin,02-12-2021,Clear
21,Kentucky,93,Hardin,03-12-2021,Rain
21,Kentucky,93,Hardin,04-12-2021,Rain
21,Kentucky,93,Hardin,05-12-2021,Rain
21,Kentucky,93,Hardin,06-12-2021,Rain
21,Kentucky,101,Henderson,29-11-2021,Clouds
21,Kentucky,101,Henderson,30-12-2021,Clouds
21,Kentucky,101,Henderson,01-12-2021,Rain
21,Kentucky,101,Henderson,02-12-2021,Clouds
21,Kentucky,101,Henderson,03-12-2021,Clouds
21,Kentucky,101,Henderson,04-12-2021,Rain
21,Kentucky,101,Henderson,05-12-2021,Rain
21,Kentucky,101,Henderson,06-12-2021,Rain
21,Kentucky,111,Jefferson,30-12-2021,Rain
21,Kentucky,111,Jefferson,01-12-2021,Clouds
21,Kentucky,111,Jefferson,02-12-2021,Clear
21,Kentucky,111,Jefferson,03-12-2021,Rain
21,Kentucky,113,Jessamine,29-11-2021,Clouds
21,Kentucky,113,Jessamine,30-12-2021,Rain
21,Kentucky,113,Jessamine,01-12-2021,Clouds
21,Kentucky,113,Jessamine,02-12-2021,Clear
21,Kentucky,113,Jessamine,03-12-2021,Rain
21,Kentucky,113,Jessamine,04-12-2021,Rain
21,Kentucky,113,Jessamine,05-12-2021,Rain
21,Kentucky,113,Jessamine,06-12-2021,Rain
21,Kentucky,139,Livingston,29-11-2021,Clouds
21,Kentucky,139,Livingston,30-12-2021,Clouds
21,Kentucky,139,Livingston,01-12-2021,Rain
21,Kentucky,139,Livingston,02-12-2021,Clear
21,Kentucky,139,Livingston,03-12-2021,Clouds
21,Kentucky,139,Livingston,04-12-2021,Rain
21,Kentucky,139,Livingston,05-12-2021,Rain
21,Kentucky,139,Livingston,06-12-2021,Rain
21,Kentucky,185,Oldham,29-11-2021,Clouds
21,Kentucky,185,Oldham,30-12-2021,Rain
21,Kentucky,185,Oldham,01-12-2021,Clouds
21,Kentucky,185,Oldham,02-12-2021,Clear
21,Kentucky,185,Oldham,03-12-2021,Rain
21,Kentucky,185,Oldham,04-12-2021,Rain
21,Kentucky,185,Oldham,05-12-2021,Rain
21,Kentucky,185,Oldham,06-12-2021,Rain
21,Kentucky,193,Perry,29-11-2021,Clear
21,Kentucky,193,Perry,30-12-2021,Rain
21,Kentucky,193,Perry,01-12-2021,Clouds
21,Kentucky,193,Perry,02-12-2021,Clear
21,Kentucky,193,Perry,03-12-2021,Rain
21,Kentucky,193,Perry,04-12-2021,Rain
21,Kentucky,193,Perry,05-12-2021,Rain
21,Kentucky,193,Perry,06-12-2021,Rain
21,Kentucky,195,Pike,29-11-2021,Clear
21,Kentucky,195,Pike,30-12-2021,Rain
21,Kentucky,195,Pike,01-12-2021,Clouds
